name,label
024_M_BadMemory_0.wav,0
024_M_BadMemory_1.wav,0
024_M_BadMemory_2.wav,0
024_M_VideoRecall_0.wav,0
024_M_VideoRecall_1.wav,0
024_M_VideoRecall_2.wav,0
025_F_BadMemory_0.wav,0
025_F_BadMemory_1.wav,0
025_F_BadMemory_2.wav,0
025_F_VideoRecall_0.wav,0
025_F_VideoRecall_1.wav,0
030_M_BadMemory_0.wav,0
030_M_BadMemory_1.wav,0
030_M_BadMemory_2.wav,0
042_F_VideoRecall_0.wav,0
042_F_VideoRecall_1.wav,0
042_F_VideoRecall_2.wav,0
042_F_VideoRecall_3.wav,0
042_F_VideoRecall_4.wav,0
054_M_BadMemory_0.wav,0
054_M_BadMemory_1.wav,0
054_M_BadMemory_2.wav,0
054_M_BadMemory_3.wav,0
054_M_BadMemory_4.wav,0
054_M_BadMemory_5.wav,0
054_M_BadMemory_6.wav,0
054_M_VideoRecall_0.wav,0
054_M_VideoRecall_1.wav,0
054_M_VideoRecall_2.wav,0
056_M_BadMemory_0.wav,0
056_M_BadMemory_1.wav,0
056_M_BadMemory_2.wav,0
056_M_BadMemory_3.wav,0
056_M_BadMemory_4.wav,0
056_M_VideoRecall_0.wav,0
056_M_VideoRecall_1.wav,0
056_M_VideoRecall_2.wav,0
056_M_VideoRecall_3.wav,0
059_M_VideoRecall_0.wav,0
059_M_VideoRecall_1.wav,0
059_M_VideoRecall_2.wav,0
059_M_BadMemory_0.wav,0
059_M_BadMemory_1.wav,0
059_M_BadMemory_2.wav,0
059_M_BadMemory_3.wav,0
060_M_BadMemory_0.wav,0
060_M_BadMemory_1.wav,0
060_M_BadMemory_2.wav,0
060_M_BadMemory_3.wav,0
060_M_VideoRecall_0.wav,0
060_M_VideoRecall_1.wav,0
060_M_VideoRecall_2.wav,0
060_M_VideoRecall_3.wav,0
062_F_BadMemory_0.wav,0
062_F_BadMemory_1.wav,0
062_F_BadMemory_2.wav,0
062_F_BadMemory_3.wav,0
062_F_videoRecall_0.wav,0
062_F_videoRecall_1.wav,0
062_F_videoRecall_2.wav,0
065_F_BadMemory_0.wav,0
065_F_BadMemory_1.wav,0
065_F_VideoRecall_0.wav,0
065_F_VideoRecall_1.wav,0
065_F_VideoRecall_2.wav,0
065_F_VideoRecall_3.wav,0
066_F_BadMemory_0.wav,0
066_F_BadMemory_1.wav,0
066_F_BadMemory_2.wav,0
068_F_BadMemory_0.wav,0
068_F_BadMemory_1.wav,0
068_F_BadMemory_2.wav,0
068_F_VideoRecall_0.wav,0
068_F_VideoRecall_1.wav,0
068_F_VideoRecall_2.wav,0
072_M_BadMemory_0.wav,0
072_M_BadMemory_1.wav,0
072_M_BadMemory_2.wav,0
072_M_BadMemory_3.wav,0
072_M_VideoRecall_0.wav,0
072_M_VideoRecall_1.wav,0
072_M_VideoRecall_2.wav,0
081_M_VideoRecall_0.wav,0
081_M_VideoRecall_1.wav,0
081_M_VideoRecall_10.wav,0
081_M_VideoRecall_2.wav,0
081_M_VideoRecall_3.wav,0
081_M_VideoRecall_4.wav,0
081_M_VideoRecall_5.wav,0
081_M_VideoRecall_6.wav,0
081_M_VideoRecall_7.wav,0
081_M_VideoRecall_8.wav,0
081_M_VideoRecall_9.wav,0
092_M_VideoRecall_0.wav,0
092_M_VideoRecall_1.wav,0
095_M_BadMemory_0.wav,0
095_M_BadMemory_1.wav,0
095_M_BadMemory_2.wav,0
095_M_BadMemory_3.wav,0
095_M_BadMemory_4.wav,0
095_M_BadMemory_5.wav,0
095_M_BadMemory_6.wav,0
095_M_BadMemory_7.wav,0
095_M_VideoRecall_0.wav,0
095_M_VideoRecall_1.wav,0
095_M_VideoRecall_2.wav,0
095_M_VideoRecall_3.wav,0
095_M_VideoRecall_4.wav,0
110_F_VideoRecall_0.wav,0
110_F_VideoRecall_1.wav,0
112_F_VideoRecall_0.wav,0
112_F_VideoRecall_1.wav,0
112_F_VideoRecall_2.wav,0
112_F_VideoRecall_3.wav,0
112_F_VideoRecall_4.wav,0
112_F_VideoRecall_5.wav,0
112_F_VideoRecall_6.wav,0
028_F_VideoRecall_0.wav,1
028_F_VideoRecall_1.wav,1
030_M_VideoRecall_0.wav,1
030_M_VideoRecall_1.wav,1
030_M_VideoRecall_2.wav,1
030_M_VideoRecall_3.wav,1
030_M_VideoRecall_4.wav,1
037_F_VideoRecall_0.wav,1
037_F_VideoRecall_1.wav,1
037_F_VideoRecall_2.wav,1
066_F_VideoRecall_0.wav,1
066_F_VideoRecall_1.wav,1
066_F_VideoRecall_2.wav,1
067_F_BadMemory_0.wav,1
067_F_BadMemory_1.wav,1
067_F_BadMemory_2.wav,1
067_F_BadMemory_3.wav,1
067_F_BadMemory_4.wav,1
067_F_VideoRecall_0.wav,1
067_F_VideoRecall_1.wav,1
067_F_VideoRecall_2.wav,1
069_F_BadMemory_0.wav,1
069_F_BadMemory_1.wav,1
069_F_BadMemory_2.wav,1
069_F_VideoRecall_0.wav,1
069_F_VideoRecall_1.wav,1
081_M_BadMemory_0.wav,1
081_M_BadMemory_1.wav,1
081_M_BadMemory_10.wav,1
081_M_BadMemory_11.wav,1
081_M_BadMemory_12.wav,1
081_M_BadMemory_13.wav,1
081_M_BadMemory_14.wav,1
081_M_BadMemory_2.wav,1
081_M_BadMemory_3.wav,1
081_M_BadMemory_4.wav,1
081_M_BadMemory_5.wav,1
081_M_BadMemory_6.wav,1
081_M_BadMemory_7.wav,1
081_M_BadMemory_8.wav,1
081_M_BadMemory_9.wav,1
084_M_VideoRecall_0.wav,1
084_M_VideoRecall_1.wav,1
084_M_VideoRecall_2.wav,1
084_M_VideoRecall_3.wav,1
084_M_VideoRecall_4.wav,1
084_M_VideoRecall_5.wav,1
084_M_VideoRecall_6.wav,1
084_M_VideoRecall_7.wav,1
084_M_VideoRecall_8.wav,1
084_M_VideoRecall_9.wav,1
092_M_BadMemory_0.wav,1
092_M_BadMemory_1.wav,1
110_F_BadMemory_0.wav,1
110_F_BadMemory_1.wav,1
110_F_BadMemory_2.wav,1
112_F_BadMemory_0.wav,1
112_F_BadMemory_1.wav,1
112_F_BadMemory_10.wav,1
112_F_BadMemory_11.wav,1
112_F_BadMemory_2.wav,1
112_F_BadMemory_3.wav,1
112_F_BadMemory_4.wav,1
112_F_BadMemory_5.wav,1
112_F_BadMemory_6.wav,1
112_F_BadMemory_7.wav,1
112_F_BadMemory_8.wav,1
112_F_BadMemory_9.wav,1
028_F_BadMemory_0.wav,2
028_F_BadMemory_1.wav,2
028_F_BadMemory_2.wav,2
028_F_BadMemory_3.wav,2
028_F_BadMemory_4.wav,2
037_F_BadMemory_0.wav,2
